weekly,monthly,yearly,weekly_prepost,holidays,covid_regressors,RMSE_last,MAE_last,RMSE_cv_mean,MAE_cv_mean
True,True,False,False,False,,4144.775096944916,2346.177386878238,3433.0686054803678,2285.728668358117
False,True,True,False,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",2986.055248862476,2257.9491510760563,3440.6090760609504,2783.889072507863
False,False,True,False,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",3113.072052609085,2350.8955623712286,3466.769482555554,2804.9097469031844
False,True,True,True,False,,3983.576575457849,2740.6311065718096,3473.3410722860526,2564.869395373993
True,True,True,True,False,,3983.576575457849,2740.6311065718096,3473.3410722860526,2564.869395373993
True,True,True,False,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",3928.884410451564,2533.3783972976935,3493.05283853786,2577.3811378908836
True,True,True,False,False,,4003.8015318945663,2676.95200361837,3494.0470072195935,2582.005728502576
True,True,True,True,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",3901.997571893689,2572.2971342291034,3494.6411463893414,2571.770346277412
False,True,True,True,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",3901.997571893689,2572.2971342291034,3494.6411463893414,2571.770346277412
True,False,True,True,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",4002.834839363736,2675.4082309961386,3496.294007435348,2574.0787079742963
False,False,True,True,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",4002.834839363736,2675.4082309961386,3496.294007435348,2574.0787079742963
True,False,True,False,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",4044.406825153532,2642.8267592034235,3506.172369108202,2591.3433698519166
True,False,True,True,False,,4090.848455168398,2829.395191901746,3517.0113940727383,2599.854551683668
False,False,True,True,False,,4090.848455168398,2829.395191901746,3517.0113940727383,2599.854551683668
True,True,True,True,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",3911.1257177606017,2589.3820347443398,3518.432327763047,2593.0086156418943
False,True,True,True,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",3911.1257177606017,2589.3820347443398,3518.432327763047,2593.0086156418943
True,True,True,False,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",3937.335082125013,2547.762627722979,3518.9515885548544,2602.9600791214193
True,False,True,True,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",4015.75721246514,2698.817186485715,3522.4514071749645,2598.9687435907936
False,False,True,True,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",4015.75721246514,2698.817186485715,3522.4514071749645,2598.9687435907936
True,False,True,False,False,,4138.300244374515,2808.051838852104,3523.123856683747,2605.510707225149
True,False,True,False,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",4044.5152281739793,2641.256524534903,3529.5242492198054,2611.201433161211
False,False,False,False,False,,4775.090751401921,3042.4043340008093,3815.901552614921,2685.132770735823
False,True,False,False,False,,4657.472068984235,2918.5547412374394,3835.8367804984696,2702.7667929975164
False,False,False,False,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",4760.407274104275,3024.972683333398,3844.0340942211888,2749.354579673084
False,False,False,False,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",4761.549666017228,3026.289230018735,3860.945378691133,2762.9286662595478
False,True,False,False,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",4694.542999965802,2969.474767212968,3861.7843313934036,2762.0666268233726
False,True,False,False,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",4672.181658459152,2943.4784573982665,3869.4046159464833,2770.8105817382457
False,True,True,False,False,,4412.298779436252,2870.386178161184,3937.6720786447827,2977.672225750874
False,True,True,False,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",4387.832109912675,2822.113444128356,3938.249624529195,2976.399133269111
False,False,True,False,False,,4568.801399540392,3043.445798447183,3938.9734024088875,2968.8863895825375
False,False,True,False,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",4466.96419218978,2876.498904867798,3948.5580981572703,2981.0247396148407
False,True,True,False,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",4369.125520230195,2788.539732043432,3956.33403740051,2991.031996754943
False,False,True,False,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",4495.3840235651105,2930.543675146741,3984.07902147261,3017.8019216645616
