,scontrini,totale,giorno,scontrino_medio,data,dummy_emilia_full_open,dummy_emilia_restricted_open,dummy_emilia_takeaway_only,dummy_lombardia_full_open,dummy_lombardia_restricted_open,dummy_lombardia_takeaway_only,is_post_covid
2179,1270.0,44868.19,Wednesday,35.329283464566934,2023-12-20,1.0,0.0,0.0,1.0,0.0,0.0,1
2180,1050.0,40957.92,Thursday,39.00754285714286,2023-12-21,1.0,0.0,0.0,1.0,0.0,0.0,1
2181,1183.0,51513.1,Friday,43.544463229078616,2023-12-22,1.0,0.0,0.0,1.0,0.0,0.0,1
2182,1351.0,58154.05,Saturday,43.04518874907476,2023-12-23,1.0,0.0,0.0,1.0,0.0,0.0,1
2183,474.0,18376.64,Sunday,38.76928270042194,2023-12-24,1.0,0.0,0.0,1.0,0.0,0.0,1
2184,470.0,19819.18,Monday,42.16846808510638,2023-12-25,1.0,0.0,0.0,1.0,0.0,0.0,1
2185,1038.0,45538.58,Tuesday,43.87146435452794,2023-12-26,1.0,0.0,0.0,1.0,0.0,0.0,1
2186,901.0,37509.95,Wednesday,41.631465038845725,2023-12-27,1.0,0.0,0.0,1.0,0.0,0.0,1
2187,936.0,40879.27,Thursday,43.674433760683755,2023-12-28,1.0,0.0,0.0,1.0,0.0,0.0,1
2188,1052.0,45689.03,Friday,43.43063688212928,2023-12-29,1.0,0.0,0.0,1.0,0.0,0.0,1
2189,1077.0,48685.85,Saturday,45.205060352831936,2023-12-30,1.0,0.0,0.0,1.0,0.0,0.0,1
2190,299.0,13977.41,Sunday,46.7471906354515,2023-12-31,1.0,0.0,0.0,1.0,0.0,0.0,1
2191,1082.0,49635.33,Monday,45.873687615526805,2024-01-01,1.0,0.0,0.0,1.0,0.0,0.0,1
2192,887.0,40265.57,Tuesday,45.39523111612176,2024-01-02,1.0,0.0,0.0,1.0,0.0,0.0,1
2193,902.0,41151.61,Wednesday,45.622627494456765,2024-01-03,1.0,0.0,0.0,1.0,0.0,0.0,1
