,scontrini,totale,giorno,scontrino_medio,data,dummy_emilia_full_open,dummy_emilia_restricted_open,dummy_emilia_takeaway_only,dummy_lombardia_full_open,dummy_lombardia_restricted_open,dummy_lombardia_takeaway_only,is_post_covid
324,778.0,25655.76,Wednesday,32.976555269922876,2018-11-21,1.0,0.0,0.0,1.0,0.0,0.0,0
325,822.0,27733.21,Thursday,33.73869829683698,2018-11-22,1.0,0.0,0.0,1.0,0.0,0.0,0
326,1112.0,40274.55,Friday,36.21812050359713,2018-11-23,1.0,0.0,0.0,1.0,0.0,0.0,0
327,1372.0,50468.59,Saturday,36.78468658892128,2018-11-24,1.0,0.0,0.0,1.0,0.0,0.0,0
328,1031.0,41124.88,Sunday,39.88834141610087,2018-11-25,1.0,0.0,0.0,1.0,0.0,0.0,0
329,627.0,22335.71,Monday,35.623141945773526,2018-11-26,1.0,0.0,0.0,1.0,0.0,0.0,0
330,724.0,24714.27,Tuesday,34.135732044198896,2018-11-27,1.0,0.0,0.0,1.0,0.0,0.0,0
331,754.0,26562.96,Wednesday,35.2293899204244,2018-11-28,1.0,0.0,0.0,1.0,0.0,0.0,0
332,738.0,26552.98,Thursday,35.97964769647697,2018-11-29,1.0,0.0,0.0,1.0,0.0,0.0,0
333,1138.0,39210.69,Friday,34.45579086115993,2018-11-30,1.0,0.0,0.0,1.0,0.0,0.0,0
334,1510.0,52892.17,Saturday,35.02792715231788,2018-12-01,1.0,0.0,0.0,1.0,0.0,0.0,0
335,968.0,38919.6,Sunday,40.20619834710744,2018-12-02,1.0,0.0,0.0,1.0,0.0,0.0,0
336,703.0,23148.59,Monday,32.92829302987198,2018-12-03,1.0,0.0,0.0,1.0,0.0,0.0,0
337,794.0,25174.62,Tuesday,31.706070528967253,2018-12-04,1.0,0.0,0.0,1.0,0.0,0.0,0
338,830.0,29261.7,Wednesday,35.25506024096386,2018-12-05,1.0,0.0,0.0,1.0,0.0,0.0,0
339,995.0,31596.15,Thursday,31.754924623115578,2018-12-06,1.0,0.0,0.0,1.0,0.0,0.0,0
340,1224.0,41707.72,Friday,34.074934640522876,2018-12-07,1.0,0.0,0.0,1.0,0.0,0.0,0
341,1266.0,48024.38,Saturday,37.93394944707741,2018-12-08,1.0,0.0,0.0,1.0,0.0,0.0,0
342,980.0,39306.01,Sunday,40.10817346938776,2018-12-09,1.0,0.0,0.0,1.0,0.0,0.0,0
343,835.0,27776.17,Monday,33.264874251497005,2018-12-10,1.0,0.0,0.0,1.0,0.0,0.0,0
344,750.0,25194.19,Tuesday,33.59225333333333,2018-12-11,1.0,0.0,0.0,1.0,0.0,0.0,0
345,813.0,27165.59,Wednesday,33.4140098400984,2018-12-12,1.0,0.0,0.0,1.0,0.0,0.0,0
346,810.0,28441.08,Thursday,35.11244444444445,2018-12-13,1.0,0.0,0.0,1.0,0.0,0.0,0
347,1129.0,38115.29,Friday,33.76022143489814,2018-12-14,1.0,0.0,0.0,1.0,0.0,0.0,0
348,1368.0,52316.38,Saturday,38.24296783625731,2018-12-15,1.0,0.0,0.0,1.0,0.0,0.0,0
349,911.0,37300.97,Sunday,40.94508232711306,2018-12-16,1.0,0.0,0.0,1.0,0.0,0.0,0
350,762.0,26773.44,Monday,35.135748031496064,2018-12-17,1.0,0.0,0.0,1.0,0.0,0.0,0
351,821.0,27225.21,Tuesday,33.1610353227771,2018-12-18,1.0,0.0,0.0,1.0,0.0,0.0,0
352,853.0,29443.35,Wednesday,34.517409144196954,2018-12-19,1.0,0.0,0.0,1.0,0.0,0.0,0
353,989.0,33603.9,Thursday,33.97765419615774,2018-12-20,1.0,0.0,0.0,1.0,0.0,0.0,0
354,1158.0,41026.53,Friday,35.42878238341969,2018-12-21,1.0,0.0,0.0,1.0,0.0,0.0,0
355,1341.0,51346.12,Saturday,38.28942580164057,2018-12-22,1.0,0.0,0.0,1.0,0.0,0.0,0
356,951.0,36972.16,Sunday,38.87713985278654,2018-12-23,1.0,0.0,0.0,1.0,0.0,0.0,0
357,298.0,12880.14,Monday,43.22194630872483,2018-12-24,1.0,0.0,0.0,1.0,0.0,0.0,0
358,488.0,17393.84,Tuesday,35.64311475409836,2018-12-25,1.0,0.0,0.0,1.0,0.0,0.0,0
359,898.0,34676.99,Wednesday,38.61580178173719,2018-12-26,1.0,0.0,0.0,1.0,0.0,0.0,0
360,870.0,32856.53,Thursday,37.766126436781605,2018-12-27,1.0,0.0,0.0,1.0,0.0,0.0,0
361,1128.0,41320.62,Friday,36.63175531914894,2018-12-28,1.0,0.0,0.0,1.0,0.0,0.0,0
362,1178.0,45129.93,Saturday,38.31063667232598,2018-12-29,1.0,0.0,0.0,1.0,0.0,0.0,0
363,942.0,38279.28,Sunday,40.63617834394904,2018-12-30,1.0,0.0,0.0,1.0,0.0,0.0,0
364,315.0,13333.57,Monday,42.32879365079365,2018-12-31,1.0,0.0,0.0,1.0,0.0,0.0,0
365,1134.0,49502.82,Tuesday,43.65328042328042,2019-01-01,1.0,0.0,0.0,1.0,0.0,0.0,0
366,819.0,32089.23,Wednesday,39.18098901098901,2019-01-02,1.0,0.0,0.0,1.0,0.0,0.0,0
367,903.0,33898.58,Thursday,37.53995570321152,2019-01-03,1.0,0.0,0.0,1.0,0.0,0.0,0
368,1094.0,40909.66,Friday,37.39457038391225,2019-01-04,1.0,0.0,0.0,1.0,0.0,0.0,0
369,1313.0,51690.91,Saturday,39.3685529322163,2019-01-05,1.0,0.0,0.0,1.0,0.0,0.0,0
370,895.0,37569.23,Sunday,41.97679329608939,2019-01-06,1.0,0.0,0.0,1.0,0.0,0.0,0
371,652.0,22445.22,Monday,34.42518404907975,2019-01-07,1.0,0.0,0.0,1.0,0.0,0.0,0
372,594.0,21082.62,Tuesday,35.49262626262626,2019-01-08,1.0,0.0,0.0,1.0,0.0,0.0,0
373,715.0,25315.9,Wednesday,35.40685314685315,2019-01-09,1.0,0.0,0.0,1.0,0.0,0.0,0
374,793.0,27039.67,Thursday,34.09794451450189,2019-01-10,1.0,0.0,0.0,1.0,0.0,0.0,0
375,1142.0,40558.13,Friday,35.515,2019-01-11,1.0,0.0,0.0,1.0,0.0,0.0,0
376,1313.0,52197.66,Saturday,39.75450114242194,2019-01-12,1.0,0.0,0.0,1.0,0.0,0.0,0
377,961.0,40130.56,Sunday,41.75916753381894,2019-01-13,1.0,0.0,0.0,1.0,0.0,0.0,0
378,720.0,25509.78,Monday,35.43025,2019-01-14,1.0,0.0,0.0,1.0,0.0,0.0,0
379,811.0,28275.87,Tuesday,34.86543773119605,2019-01-15,1.0,0.0,0.0,1.0,0.0,0.0,0
380,794.0,28818.88,Wednesday,36.29581863979849,2019-01-16,1.0,0.0,0.0,1.0,0.0,0.0,0
381,833.0,30307.62,Thursday,36.38369747899159,2019-01-17,1.0,0.0,0.0,1.0,0.0,0.0,0
382,1231.0,44375.64,Friday,36.04844841592202,2019-01-18,1.0,0.0,0.0,1.0,0.0,0.0,0
383,1299.0,49461.52,Saturday,38.07661277906082,2019-01-19,1.0,0.0,0.0,1.0,0.0,0.0,0
384,926.0,39116.25,Sunday,42.24217062634989,2019-01-20,1.0,0.0,0.0,1.0,0.0,0.0,0
385,656.0,25452.06,Monday,38.79887195121952,2019-01-21,1.0,0.0,0.0,1.0,0.0,0.0,0
386,676.0,22816.06,Tuesday,33.75156804733728,2019-01-22,1.0,0.0,0.0,1.0,0.0,0.0,0
387,677.0,24761.01,Wednesday,36.57460856720827,2019-01-23,1.0,0.0,0.0,1.0,0.0,0.0,0
388,914.0,31963.87,Thursday,34.9714113785558,2019-01-24,1.0,0.0,0.0,1.0,0.0,0.0,0
389,1141.0,39664.47,Friday,34.76290096406661,2019-01-25,1.0,0.0,0.0,1.0,0.0,0.0,0
390,1322.0,49875.32,Saturday,37.727170953101364,2019-01-26,1.0,0.0,0.0,1.0,0.0,0.0,0
391,873.0,35442.95,Sunday,40.59902634593356,2019-01-27,1.0,0.0,0.0,1.0,0.0,0.0,0
392,708.0,25654.89,Monday,36.23572033898305,2019-01-28,1.0,0.0,0.0,1.0,0.0,0.0,0
393,678.0,23391.36,Tuesday,34.500530973451326,2019-01-29,1.0,0.0,0.0,1.0,0.0,0.0,0
394,679.0,23200.94,Wednesday,34.16927835051546,2019-01-30,1.0,0.0,0.0,1.0,0.0,0.0,0
395,700.0,25305.98,Thursday,36.1514,2019-01-31,1.0,0.0,0.0,1.0,0.0,0.0,0
396,1032.0,39842.52,Friday,38.607093023255814,2019-02-01,1.0,0.0,0.0,1.0,0.0,0.0,0
397,1322.0,50420.2,Saturday,38.1393343419062,2019-02-02,1.0,0.0,0.0,1.0,0.0,0.0,0
398,967.0,38995.35,Sunday,40.32611168562565,2019-02-03,1.0,0.0,0.0,1.0,0.0,0.0,0
399,709.0,24069.61,Monday,33.94867418899859,2019-02-04,1.0,0.0,0.0,1.0,0.0,0.0,0
400,686.0,23455.47,Tuesday,34.191647230320704,2019-02-05,1.0,0.0,0.0,1.0,0.0,0.0,0
401,734.0,25532.46,Wednesday,34.78536784741144,2019-02-06,1.0,0.0,0.0,1.0,0.0,0.0,0
402,753.0,27178.23,Thursday,36.093266932270915,2019-02-07,1.0,0.0,0.0,1.0,0.0,0.0,0
403,1197.0,41738.27,Friday,34.869064327485376,2019-02-08,1.0,0.0,0.0,1.0,0.0,0.0,0
404,1205.0,44410.14,Saturday,36.85488796680498,2019-02-09,1.0,0.0,0.0,1.0,0.0,0.0,0
405,901.0,37070.53,Sunday,41.143762486126526,2019-02-10,1.0,0.0,0.0,1.0,0.0,0.0,0
406,740.0,25493.46,Monday,34.45062162162162,2019-02-11,1.0,0.0,0.0,1.0,0.0,0.0,0
407,720.0,23498.97,Tuesday,32.637458333333335,2019-02-12,1.0,0.0,0.0,1.0,0.0,0.0,0
408,819.0,28579.86,Wednesday,34.896043956043954,2019-02-13,1.0,0.0,0.0,1.0,0.0,0.0,0
409,947.0,34579.24,Thursday,36.51450897571277,2019-02-14,1.0,0.0,0.0,1.0,0.0,0.0,0
410,1187.0,42259.56,Friday,35.60198820556023,2019-02-15,1.0,0.0,0.0,1.0,0.0,0.0,0
411,1283.0,47746.17,Saturday,37.2144738893219,2019-02-16,1.0,0.0,0.0,1.0,0.0,0.0,0
412,1015.0,41359.44,Sunday,40.74821674876848,2019-02-17,1.0,0.0,0.0,1.0,0.0,0.0,0
413,747.0,25048.95,Monday,33.53273092369478,2019-02-18,1.0,0.0,0.0,1.0,0.0,0.0,0
414,751.0,24729.0,Tuesday,32.92809587217044,2019-02-19,1.0,0.0,0.0,1.0,0.0,0.0,0
415,791.0,28207.3,Wednesday,35.660303413400754,2019-02-20,1.0,0.0,0.0,1.0,0.0,0.0,0
416,887.0,28945.58,Thursday,32.63312288613304,2019-02-21,1.0,0.0,0.0,1.0,0.0,0.0,0
417,1195.0,42585.16,Friday,35.63611715481172,2019-02-22,1.0,0.0,0.0,1.0,0.0,0.0,0
418,1321.0,50443.35,Saturday,38.18573050719152,2019-02-23,1.0,0.0,0.0,1.0,0.0,0.0,0
419,996.0,41978.98,Sunday,42.1475702811245,2019-02-24,1.0,0.0,0.0,1.0,0.0,0.0,0
420,728.0,25742.18,Monday,35.36013736263736,2019-02-25,1.0,0.0,0.0,1.0,0.0,0.0,0
421,722.0,23706.17,Tuesday,32.83403047091412,2019-02-26,1.0,0.0,0.0,1.0,0.0,0.0,0
422,776.0,26694.28,Wednesday,34.39984536082474,2019-02-27,1.0,0.0,0.0,1.0,0.0,0.0,0
423,861.0,29868.98,Thursday,34.69103368176539,2019-02-28,1.0,0.0,0.0,1.0,0.0,0.0,0
424,1279.0,44420.31,Friday,34.73050039093041,2019-03-01,1.0,0.0,0.0,1.0,0.0,0.0,0
425,1285.0,48113.8,Saturday,37.44264591439689,2019-03-02,1.0,0.0,0.0,1.0,0.0,0.0,0
426,953.0,38645.91,Sunday,40.551846799580275,2019-03-03,1.0,0.0,0.0,1.0,0.0,0.0,0
427,722.0,23253.89,Monday,32.207603878116345,2019-03-04,1.0,0.0,0.0,1.0,0.0,0.0,0
428,768.0,25335.02,Tuesday,32.988307291666665,2019-03-05,1.0,0.0,0.0,1.0,0.0,0.0,0
429,732.0,24105.71,Wednesday,32.931297814207646,2019-03-06,1.0,0.0,0.0,1.0,0.0,0.0,0
430,822.0,27591.78,Thursday,33.566642335766424,2019-03-07,1.0,0.0,0.0,1.0,0.0,0.0,0
431,1185.0,41400.56,Friday,34.937181434599154,2019-03-08,1.0,0.0,0.0,1.0,0.0,0.0,0
432,1313.0,47057.03,Saturday,35.83932216298553,2019-03-09,1.0,0.0,0.0,1.0,0.0,0.0,0
433,1008.0,41536.47,Sunday,41.20681547619048,2019-03-10,1.0,0.0,0.0,1.0,0.0,0.0,0
434,660.0,21993.5,Monday,33.323484848484846,2019-03-11,1.0,0.0,0.0,1.0,0.0,0.0,0
435,721.0,24306.86,Tuesday,33.71270457697642,2019-03-12,1.0,0.0,0.0,1.0,0.0,0.0,0
436,756.0,26100.95,Wednesday,34.525066137566135,2019-03-13,1.0,0.0,0.0,1.0,0.0,0.0,0
437,811.0,27898.32,Thursday,34.399901356350185,2019-03-14,1.0,0.0,0.0,1.0,0.0,0.0,0
438,1164.0,37740.36,Friday,32.42298969072165,2019-03-15,1.0,0.0,0.0,1.0,0.0,0.0,0
439,1379.0,51284.66,Saturday,37.1897461928934,2019-03-16,1.0,0.0,0.0,1.0,0.0,0.0,0
440,1098.0,44855.77,Sunday,40.85224954462659,2019-03-17,1.0,0.0,0.0,1.0,0.0,0.0,0
441,774.0,26945.51,Monday,34.81332041343669,2019-03-18,1.0,0.0,0.0,1.0,0.0,0.0,0
442,745.0,25897.31,Tuesday,34.76148993288591,2019-03-19,1.0,0.0,0.0,1.0,0.0,0.0,0
443,824.0,27604.86,Wednesday,33.50104368932039,2019-03-20,1.0,0.0,0.0,1.0,0.0,0.0,0
444,818.0,29002.4,Thursday,35.45525672371638,2019-03-21,1.0,0.0,0.0,1.0,0.0,0.0,0
445,1124.0,37557.03,Friday,33.41372775800712,2019-03-22,1.0,0.0,0.0,1.0,0.0,0.0,0
446,1294.0,49060.47,Saturday,37.91380989180835,2019-03-23,1.0,0.0,0.0,1.0,0.0,0.0,0
447,963.0,36683.31,Sunday,38.09274143302181,2019-03-24,1.0,0.0,0.0,1.0,0.0,0.0,0
448,700.0,23076.3,Monday,32.966142857142856,2019-03-25,1.0,0.0,0.0,1.0,0.0,0.0,0
449,683.0,22432.86,Tuesday,32.84459736456808,2019-03-26,1.0,0.0,0.0,1.0,0.0,0.0,0
450,765.0,25467.09,Wednesday,33.29031372549019,2019-03-27,1.0,0.0,0.0,1.0,0.0,0.0,0
451,969.0,31715.46,Thursday,32.730092879256965,2019-03-28,1.0,0.0,0.0,1.0,0.0,0.0,0
452,1141.0,38760.51,Friday,33.97064855390009,2019-03-29,1.0,0.0,0.0,1.0,0.0,0.0,0
453,1320.0,46109.76,Saturday,34.931636363636365,2019-03-30,1.0,0.0,0.0,1.0,0.0,0.0,0
454,995.0,38965.12,Sunday,39.160924623115584,2019-03-31,1.0,0.0,0.0,1.0,0.0,0.0,0
455,764.0,25406.04,Monday,33.25397905759162,2019-04-01,1.0,0.0,0.0,1.0,0.0,0.0,0
456,736.0,24917.97,Tuesday,33.8559375,2019-04-02,1.0,0.0,0.0,1.0,0.0,0.0,0
457,814.0,27183.97,Wednesday,33.395540540540544,2019-04-03,1.0,0.0,0.0,1.0,0.0,0.0,0
458,847.0,28279.4,Thursday,33.387721369539555,2019-04-04,1.0,0.0,0.0,1.0,0.0,0.0,0
459,1236.0,39678.44,Friday,32.10229773462783,2019-04-05,1.0,0.0,0.0,1.0,0.0,0.0,0
460,1309.0,45922.75,Saturday,35.08231474407945,2019-04-06,1.0,0.0,0.0,1.0,0.0,0.0,0
461,1096.0,40889.25,Sunday,37.3077098540146,2019-04-07,1.0,0.0,0.0,1.0,0.0,0.0,0
462,734.0,23032.81,Monday,31.379850136239785,2019-04-08,1.0,0.0,0.0,1.0,0.0,0.0,0
463,793.0,25941.55,Tuesday,32.713177805800754,2019-04-09,1.0,0.0,0.0,1.0,0.0,0.0,0
464,777.0,25846.11,Wednesday,33.263976833976834,2019-04-10,1.0,0.0,0.0,1.0,0.0,0.0,0
465,850.0,29797.72,Thursday,35.05614117647059,2019-04-11,1.0,0.0,0.0,1.0,0.0,0.0,0
466,1174.0,39330.03,Friday,33.50087734241908,2019-04-12,1.0,0.0,0.0,1.0,0.0,0.0,0
467,1387.0,52326.71,Saturday,37.726539293439075,2019-04-13,1.0,0.0,0.0,1.0,0.0,0.0,0
468,1005.0,40293.15,Sunday,40.09268656716418,2019-04-14,1.0,0.0,0.0,1.0,0.0,0.0,0
469,779.0,26657.94,Monday,34.220718870346595,2019-04-15,1.0,0.0,0.0,1.0,0.0,0.0,0
470,770.0,25690.17,Tuesday,33.36385714285714,2019-04-16,1.0,0.0,0.0,1.0,0.0,0.0,0
471,937.0,31614.27,Wednesday,33.739882604055495,2019-04-17,1.0,0.0,0.0,1.0,0.0,0.0,0
472,1141.0,36877.06,Thursday,32.319947414548636,2019-04-18,1.0,0.0,0.0,1.0,0.0,0.0,0
473,1181.0,39680.19,Friday,33.59880609652837,2019-04-19,1.0,0.0,0.0,1.0,0.0,0.0,0
474,1248.0,43151.07,Saturday,34.57617788461538,2019-04-20,1.0,0.0,0.0,1.0,0.0,0.0,0
475,564.0,20292.17,Sunday,35.97902482269503,2019-04-21,1.0,0.0,0.0,1.0,0.0,0.0,0
476,941.0,34991.24,Monday,37.1851647183847,2019-04-22,1.0,0.0,0.0,1.0,0.0,0.0,0
477,892.0,33393.98,Tuesday,37.437197309417044,2019-04-23,1.0,0.0,0.0,1.0,0.0,0.0,0
478,1023.0,35747.87,Wednesday,34.944154447702836,2019-04-24,1.0,0.0,0.0,1.0,0.0,0.0,0
479,1020.0,38857.35,Thursday,38.09544117647059,2019-04-25,1.0,0.0,0.0,1.0,0.0,0.0,0
480,1157.0,37721.42,Friday,32.60278305963699,2019-04-26,1.0,0.0,0.0,1.0,0.0,0.0,0
481,1314.0,46631.43,Saturday,35.488150684931504,2019-04-27,1.0,0.0,0.0,1.0,0.0,0.0,0
482,990.0,36505.62,Sunday,36.87436363636364,2019-04-28,1.0,0.0,0.0,1.0,0.0,0.0,0
